hvfhs_license_num,dispatching_base_num,originating_base_num,request_datetime,on_scene_datetime,pickup_datetime,dropoff_datetime,PULocationID,DOLocationID,trip_miles,trip_time,base_passenger_fare,tolls,bcf,sales_tax,congestion_surcharge,airport_fee,tips,driver_pay,shared_request_flag,shared_match_flag,access_a_ride_flag,wav_request_flag,wav_match_flag,cbd_congestion_fee,id
HV0003,B03404,B03404,1/7/25 11:32,1/7/25 11:34,1/7/25 11:35,1/7/25 11:40,231,125,0.76,329,10.93,0,0.26,0.97,2.75,0,0,4.72,N,N,N,N,N,1.5,3178
HV0003,B03404,B03404,3/14/25 21:47,3/14/25 21:48,3/14/25 21:49,3/14/25 21:59,36,37,1.46,571,11.61,0,0.27,0.96,0,0,0,8.13,N,N,N,N,N,0,3179
HV0003,B03404,B03404,2/15/25 18:03,2/15/25 18:11,2/15/25 18:12,2/15/25 18:28,97,61,2.82,993,21.87,0,0.54,1.95,0,0,2.43,14.96,N,N,N,N,N,0,3180
HV0003,B03404,B03404,1/3/25 18:20,1/3/25 18:21,1/3/25 18:21,1/3/25 18:28,48,230,0.49,410,21.76,0,0.6,1.93,2.75,0,4.05,16.82,N,N,N,N,N,0,3181
HV0005,B03406,,5/12/25 9:25,5/12/25 9:31,5/12/25 9:32,5/12/25 9:40,238,166,1.215,457,9.07,0,0.2,0.72,0,0,0,6.35,N,N,N,N,N,0,3182
HV0003,B03404,B03404,3/23/25 0:59,3/23/25 1:08,3/23/25 1:08,3/23/25 1:23,138,145,6.92,878,23.32,0,0.58,2.3,0,2.5,2.87,18.62,N,N,N,N,N,0,3183
HV0003,B03404,B03404,2/20/25 23:18,2/20/25 23:21,2/20/25 23:22,2/20/25 23:35,97,225,2.69,767,16.16,0,0.41,1.46,0,0,0,11.11,N,N,N,N,N,0,3184
HV0003,B03404,B03404,1/5/25 18:12,1/5/25 18:15,1/5/25 18:16,1/5/25 18:31,26,22,2.82,917,9.18,0,0.25,0.82,0,0,0,10.99,Y,Y,N,N,N,0,3185
HV0003,B03404,B03404,2/10/25 6:43,2/10/25 6:45,2/10/25 6:46,2/10/25 7:58,132,239,21.37,4335,75.2,6.94,1.94,7.5,2.75,2.5,0,71.03,N,N,N,N,N,0,3186
HV0003,B03404,B03404,2/20/25 12:36,2/20/25 12:38,2/20/25 12:39,2/20/25 12:48,66,65,1.08,511,10.72,0,0.27,0.95,0,0,0,6.43,N,N,N,N,N,0,3187
HV0005,B03406,,2/3/25 8:29,,2/3/25 8:32,2/3/25 8:46,24,116,1.816,835,15.1,0,0.36,1.27,0,0,4,10.63,N,N,N,N,N,0,3188
HV0005,B03406,,4/11/25 7:51,4/11/25 8:01,4/11/25 8:01,4/11/25 8:41,205,138,10.228,2401,49.01,0,1.16,4.13,0,2.5,1,38.81,N,N,N,N,N,0,3189
HV0003,B03404,B03404,1/12/25 16:17,1/12/25 16:23,1/12/25 16:24,1/12/25 17:14,132,87,27.94,3025,70.05,6.94,2.03,7.25,2.75,2.5,0,68.26,N,N,N,N,N,1.5,3190
HV0003,B03404,B03404,1/31/25 13:53,1/31/25 13:58,1/31/25 13:58,1/31/25 14:30,106,108,10.65,1911,28.23,0,0.77,2.51,0,0,0,33.05,N,N,N,N,N,0,3191
HV0005,B03406,,4/13/25 8:31,4/13/25 8:35,4/13/25 8:36,4/13/25 9:21,239,132,21.416,2689,105.87,5.71,2.79,10.13,2.75,2.5,0,66.29,N,N,N,N,Y,0,3192
HV0003,B03404,B03404,3/31/25 0:57,3/31/25 1:01,3/31/25 1:01,3/31/25 1:06,246,246,0.09,329,12.08,0,0.26,1.03,2.75,0,0,5,N,N,N,N,N,1.5,3193
HV0003,B03404,B03404,5/9/25 18:21,5/9/25 18:28,5/9/25 18:28,5/9/25 19:05,132,149,11.38,2177,26.02,0,0.71,2.68,0,2.5,0,38.04,N,N,N,N,N,0,3194
HV0003,B03404,B03404,2/16/25 1:59,2/16/25 2:00,2/16/25 2:01,2/16/25 2:07,158,48,2.14,344,28.8,0,0.68,2.55,2.75,0,0,14.48,N,N,N,N,N,1.5,3195
HV0003,B03404,B03404,3/9/25 23:06,3/9/25 23:08,3/9/25 23:08,3/9/25 23:32,161,265,7.88,1470,41.38,16.06,1.02,0,0,0,0,27.83,N,N,N,N,N,1.5,3196
HV0005,B03406,,5/3/25 14:54,5/3/25 14:58,5/3/25 14:59,5/3/25 15:19,234,144,1.767,1182,17.58,0,0.44,1.56,2.75,0,0,14.47,N,N,N,N,N,1.5,3197
HV0003,B03404,B03404,1/29/25 15:40,1/29/25 15:43,1/29/25 15:44,1/29/25 15:56,114,90,1.59,743,13.15,0,0.34,1.23,2.75,0,0,9.38,N,N,N,N,N,1.5,3198
HV0005,B03406,,3/12/25 20:58,3/12/25 21:03,3/12/25 21:03,3/12/25 21:13,39,155,1.667,559,10.77,0,0.27,0.96,0,0,0,8.02,N,N,N,N,N,0,3199
HV0003,B03404,B03404,4/15/25 13:30,4/15/25 13:34,4/15/25 13:36,4/15/25 13:51,6,245,4.19,936,16.94,0,0.43,1.5,0,0,0,17.56,Y,N,N,N,Y,0,3200
HV0005,B03406,,5/30/25 9:49,5/30/25 9:54,5/30/25 9:55,5/30/25 10:30,139,35,11.819,2140,47.54,0,1.06,3.78,0,0,0,38.42,N,N,N,N,N,0,3201
HV0003,B03404,B03404,4/18/25 11:39,4/18/25 11:42,4/18/25 11:42,4/18/25 11:55,79,231,1.91,815,17.28,0,0.39,1.51,2.75,0,0,10.92,N,N,N,N,N,1.5,3202
HV0003,B03404,B03404,3/2/25 20:02,3/2/25 20:11,3/2/25 20:12,3/2/25 20:27,247,136,3.45,887,22.42,0,0.57,1.99,0,0,0,16.32,N,N,N,N,N,0,3203
HV0003,B03404,B03404,1/1/25 14:55,1/1/25 15:04,1/1/25 15:05,1/1/25 15:24,218,216,3.71,1184,21.41,0,0.59,1.9,0,0,0,14.67,N,N,N,N,Y,0,3204
HV0003,B03404,B03404,1/6/25 8:06,1/6/25 8:11,1/6/25 8:11,1/6/25 8:28,49,33,2.21,1009,18.78,0,0.51,1.67,0,0,0,12.82,N,N,N,N,N,0,3205
HV0003,B03404,B03404,2/8/25 23:46,2/8/25 23:56,2/8/25 23:57,2/9/25 0:36,196,55,20.79,2380,73.46,0,1.84,6.52,0,0,12.27,75.68,N,N,N,N,N,0,3206
HV0003,B03404,B03404,3/11/25 10:44,3/11/25 10:46,3/11/25 10:47,3/11/25 11:20,196,243,11.79,2017,46.41,6.94,1.16,4.74,0,0,0,37.01,N,N,N,N,N,0,3207
HV0003,B03404,B03404,3/6/25 15:15,3/6/25 15:18,3/6/25 15:20,3/6/25 15:55,61,33,4.5,2098,27.51,0,0.74,2.6,0,0,0,27.51,N,N,N,N,N,0,3208
HV0005,B03406,,3/21/25 22:00,3/21/25 22:04,3/21/25 22:05,3/21/25 22:10,216,216,0.893,298,6.93,0,0.17,0.62,0,0,0,4.29,N,N,N,N,N,0,3209
HV0003,B03404,B03404,3/17/25 14:47,3/17/25 14:48,3/17/25 14:49,3/17/25 15:00,231,261,0.92,677,11.88,0,0.26,1.04,2.75,0,0,8.12,N,N,N,N,N,1.5,3210
HV0003,B03404,B03404,3/8/25 17:13,3/8/25 17:15,3/8/25 17:15,3/8/25 17:47,85,246,10.46,1895,37.57,6.94,1.03,4.19,2.75,0,0,33.88,N,N,N,N,N,0,3211
HV0003,B03404,B03404,5/2/25 13:51,5/2/25 13:57,5/2/25 13:57,5/2/25 14:07,236,237,1.04,589,22.91,0,0.58,2.05,2.75,0,0,15.35,N,N,N,N,N,0,3212
HV0005,B03406,,3/10/25 13:47,3/10/25 13:50,3/10/25 13:51,3/10/25 14:27,36,132,10.716,2196,54.02,0,1.35,5.02,0,2.5,0,37.42,N,N,N,N,N,0,3213
HV0005,B03406,,3/1/25 21:02,,3/1/25 21:05,3/1/25 21:08,50,246,0.68,172,9.94,0,0.25,0.88,2.75,0,0,4,N,N,N,N,N,1.5,3214
HV0003,B03404,B03404,1/9/25 15:25,1/9/25 15:27,1/9/25 15:28,1/9/25 15:33,189,189,0.52,317,8.51,0,0.23,0.75,0,0,0,4.25,N,N,N,N,N,0,3215
HV0003,B03404,B03404,3/18/25 10:03,3/18/25 10:05,3/18/25 10:05,3/18/25 10:17,247,69,1.65,701,11.83,0,0.29,1.04,0,0,0,9.39,N,N,N,N,N,0,3216
HV0003,B03404,B03404,5/7/25 16:08,5/7/25 16:13,5/7/25 16:14,5/7/25 16:23,64,64,1.72,506,8.3,0,0.17,0.63,0,0,0,7.53,Y,N,N,N,N,0,3217
HV0003,B03404,B03404,3/6/25 4:50,3/6/25 4:56,3/6/25 4:58,3/6/25 5:04,39,39,1.28,349,8.85,0,0.23,0.82,0,0,1,5.34,N,N,N,N,N,0,3218
HV0003,B03404,B03404,1/3/25 12:36,1/3/25 12:40,1/3/25 12:40,1/3/25 12:48,56,173,1.04,452,8.94,0,0.24,0.8,0,0,0,5.8,N,N,N,N,N,0,3219
HV0003,B03404,B03404,5/10/25 16:38,5/10/25 16:42,5/10/25 16:42,5/10/25 17:13,148,179,7.32,1825,44.05,0,1.06,3.9,2.75,0,7.78,28.74,N,N,N,N,N,1.5,3220
HV0005,B03406,,4/15/25 19:04,4/15/25 19:08,4/15/25 19:08,4/15/25 19:16,97,66,1.432,475,11.67,0,0.29,1.03,0,0,2.6,7.41,N,N,N,N,Y,0,3221
HV0003,B03404,B03404,5/4/25 18:57,5/4/25 19:00,5/4/25 19:01,5/4/25 19:13,242,51,3.41,723,16.98,0,0.43,1.51,0,0,0,12.11,N,N,N,N,N,0,3222
HV0003,B03404,B03404,5/14/25 17:55,5/14/25 18:00,5/14/25 18:00,5/14/25 18:31,102,112,4.71,1847,23.58,0,0.63,2.22,0,0,5.58,25.28,N,N,N,N,N,0,3223
HV0005,B03406,,2/14/25 16:17,,2/14/25 16:21,2/14/25 16:25,60,59,0.349,205,7.46,0,0.19,0.66,0,0,0,4,N,N,N,N,N,0,3224
HV0005,B03406,,1/1/25 11:14,,1/1/25 11:16,1/1/25 11:46,223,186,6.79,1803,32.93,6.42,1.08,3.49,2.75,0,0,26.85,N,N,N,N,N,0,3225
HV0003,B03404,B03404,3/13/25 3:57,3/13/25 4:00,3/13/25 4:01,3/13/25 4:07,229,234,1.84,398,14.76,0,0.29,1.15,2.75,0,0,10.86,N,N,N,N,N,1.5,3226
HV0003,B03404,B03404,3/20/25 10:31,3/20/25 10:31,3/20/25 10:33,3/20/25 10:47,186,114,1.58,837,15.85,0,0.35,1.36,2.75,0,0,10.88,N,N,N,N,N,1.5,3227
HV0003,B03404,B03404,2/6/25 19:31,2/6/25 19:34,2/6/25 19:34,2/6/25 19:41,82,56,1.42,442,11.65,0,0.29,1.04,0,0,0,6.23,N,N,N,N,N,0,3228
HV0003,B03404,B03404,3/11/25 21:11,3/11/25 21:14,3/11/25 21:15,3/11/25 21:31,76,218,6.38,945,17.78,0,0.44,1.54,0,0,0,18.54,N,N,N,N,N,0,3229
HV0003,B03404,B03404,4/17/25 0:09,4/17/25 0:15,4/17/25 0:16,4/17/25 0:32,161,231,3.55,971,21.09,0,0.53,1.99,2.75,0,0,14.8,N,N,N,N,N,1.5,3230
HV0003,B03404,B03404,2/25/25 23:31,2/25/25 23:32,2/25/25 23:34,2/25/25 23:38,142,48,0.51,236,9.75,0,0.22,0.91,2.75,0,0,8.28,N,N,N,N,N,1.5,3231
HV0003,B03404,B03404,1/31/25 16:13,1/31/25 16:17,1/31/25 16:19,1/31/25 16:49,35,132,8.6,1806,47.46,0,1.45,4.71,0,2.5,0,29.25,N,N,N,N,N,0,3232
HV0003,B03404,B03404,1/21/25 23:37,1/21/25 23:42,1/21/25 23:43,1/22/25 0:17,170,42,6.79,2068,37.77,0,1.06,3.56,2.75,0,0,29.33,N,N,N,N,N,1.5,3233
HV0003,B03404,B03404,4/3/25 1:34,4/3/25 1:35,4/3/25 1:37,4/3/25 1:48,161,107,2.01,701,15.7,0,0.35,1.39,2.75,0,3.02,12.22,N,N,N,N,N,1.5,3234
HV0003,B03404,B03404,1/18/25 1:09,1/18/25 1:10,1/18/25 1:11,1/18/25 1:37,37,234,5.35,1563,30.68,0,0.8,2.71,2.75,0,0,24.71,N,N,N,N,Y,1.5,3235
HV0005,B03406,,3/29/25 13:53,3/29/25 13:59,3/29/25 13:59,3/29/25 14:10,129,129,1.066,622,14.12,0,0.31,1.11,0,0,0,7.81,N,N,N,N,N,0,3236
HV0003,B03404,B03404,4/3/25 11:36,4/3/25 11:38,4/3/25 11:39,4/3/25 12:00,234,265,4.35,1261,32.23,16.06,0.79,0,0,0,0,20.73,N,N,N,N,N,1.5,3237
HV0003,B03404,B03404,5/9/25 11:42,5/9/25 11:48,5/9/25 11:49,5/9/25 11:57,239,142,1.05,480,12.48,0,0.27,1.11,2.75,0,3,8.56,N,N,N,N,N,1.5,3238
HV0003,B03404,B03404,4/19/25 19:35,4/19/25 19:39,4/19/25 19:41,4/19/25 19:47,51,51,1.47,374,10.18,0,0.25,0.89,0,0,0,5.85,N,N,N,N,N,0,3239
HV0003,B03404,B03404,4/8/25 9:20,4/8/25 9:22,4/8/25 9:23,4/8/25 10:05,42,92,11.61,2527,36.67,6.94,0.92,3.87,0,0,4.84,41.89,N,N,N,N,N,0,3240
HV0003,B03404,B03404,1/5/25 23:20,1/5/25 23:22,1/5/25 23:22,1/5/25 23:30,97,189,1.77,499,12.53,0,0.34,1.11,0,0,0,8.67,N,N,N,N,N,0,3241
HV0003,B03404,B03404,4/12/25 2:52,4/12/25 2:57,4/12/25 2:59,4/12/25 3:03,227,228,1.22,228,8.05,0,0.2,0.71,0,0,0,4.03,N,N,N,N,N,0,3242
HV0003,B03404,B03404,1/12/25 18:40,1/12/25 18:42,1/12/25 18:44,1/12/25 19:12,145,92,8.98,1650,29.37,0,0.8,2.61,0,0,0,28.25,N,N,N,N,N,0,3243
HV0003,B03404,B03404,1/27/25 23:21,1/27/25 23:27,1/27/25 23:28,1/28/25 0:05,255,41,9.46,2254,21.81,0,0.64,2.06,0.75,0,0,30.87,Y,Y,N,N,N,0,3244
HV0005,B03406,,1/16/25 17:57,,1/16/25 17:59,1/16/25 18:11,148,97,2.594,746,18.51,0,0.51,1.64,2.75,0,0,10.81,N,N,N,N,N,1.5,3245
HV0003,B03404,B03404,3/23/25 10:30,3/23/25 10:33,3/23/25 10:33,3/23/25 10:52,251,206,4.32,1137,25.1,0,0.63,2.22,0,0,2.79,17.56,N,N,N,N,N,0,3246
HV0005,B03406,,5/15/25 10:11,5/15/25 10:13,5/15/25 10:14,5/15/25 10:33,198,256,2.775,1148,21.83,0,0.49,1.73,0,0,0,15.56,N,N,N,N,N,0,3247
HV0003,B03404,B03404,4/12/25 23:05,4/12/25 23:11,4/12/25 23:12,4/12/25 23:14,159,159,0.45,141,7.66,0,0.19,0.68,0,0,0,5,N,N,N,N,N,0,3248
HV0005,B03406,,4/12/25 18:16,4/12/25 18:18,4/12/25 18:18,4/12/25 18:29,158,231,1.422,702,21.62,0,0.54,1.92,2.75,0,0,15.51,N,N,N,N,N,1.5,3249
HV0005,B03406,,3/28/25 3:46,3/28/25 3:52,3/28/25 3:53,3/28/25 4:10,212,141,8.896,976,28.13,4.41,0.81,2.89,2.75,0,0,22.49,N,N,N,N,N,0,3250
HV0005,B03406,,5/16/25 8:52,5/16/25 8:56,5/16/25 8:57,5/16/25 9:14,79,161,3.053,1035,22.16,0,0.55,1.97,2.75,0,4.34,17.31,N,N,N,N,N,1.5,3251
HV0003,B03404,B03404,4/18/25 18:47,4/18/25 18:49,4/18/25 18:50,4/18/25 18:59,67,14,1.35,562,10.75,0,0.27,0.95,0,0,5,7.58,N,N,N,N,N,0,3252
HV0003,B03404,B03404,4/7/25 9:30,4/7/25 9:32,4/7/25 9:33,4/7/25 9:47,78,242,2.36,848,16.99,0,0.42,1.51,0,0,0,11.88,N,N,N,N,N,0,3253
HV0003,B03404,B03404,3/22/25 14:57,3/22/25 14:58,3/22/25 14:59,3/22/25 15:10,33,209,2.64,703,25.1,0,0.59,2.23,2.75,0,0,11.84,N,N,N,N,N,1.5,3254
HV0005,B03406,,3/14/25 11:42,3/14/25 11:46,3/14/25 11:46,3/14/25 11:55,123,123,1.314,542,10.74,0,0.24,0.85,0,0,0,7.87,N,N,N,N,Y,0,3255
HV0003,B03404,B03404,1/13/25 23:56,1/13/25 23:59,1/13/25 23:59,1/14/25 0:07,234,4,1.73,452,14.48,0,0.35,1.29,2.75,0,0,6.74,N,N,N,N,N,1.5,3256
HV0003,B03404,B03404,4/25/25 8:34,4/25/25 8:36,4/25/25 8:36,4/25/25 8:48,130,9,2.72,737,7.53,0,0.19,0.66,0,0,0,11.28,N,N,N,N,N,0,3257
HV0005,B03406,,4/24/25 16:55,4/24/25 16:57,4/24/25 16:57,4/24/25 17:04,215,130,0.73,431,9.86,0,0.25,0.88,0,0,0,5.4,N,N,N,N,N,0,3258
HV0003,B03404,B03404,5/1/25 15:45,5/1/25 15:48,5/1/25 15:49,5/1/25 16:07,50,186,1.89,1119,20.38,0,0.5,1.91,2.75,0,0,14.06,N,N,N,N,N,1.5,3259
HV0005,B03406,,3/28/25 10:33,3/28/25 10:37,3/28/25 10:37,3/28/25 10:52,114,68,2.365,881,16.81,0,0.42,1.49,2.75,0,0,12.28,N,N,N,N,N,1.5,3260
HV0003,B03404,B03404,4/7/25 22:24,4/7/25 22:28,4/7/25 22:28,4/7/25 22:38,188,89,1.59,606,10.72,0,0.27,0.94,0,0,0,9.73,N,N,N,N,Y,0,3261
HV0003,B03404,B03404,3/11/25 11:35,3/11/25 11:37,3/11/25 11:38,3/11/25 11:52,75,74,1.59,887,14.75,0,0.39,1.38,0,0,3,11.42,N,N,N,N,N,0,3262
HV0003,B03404,B03404,4/20/25 2:02,4/20/25 2:04,4/20/25 2:04,4/20/25 2:19,198,177,2.44,857,15.17,0,0.38,1.36,0,0,0,12.09,N,N,N,N,N,0,3263
HV0003,B03404,B03404,4/19/25 18:19,4/19/25 18:21,4/19/25 18:21,4/19/25 18:29,254,259,1.6,462,10.74,0,0.27,0.95,0,0,0,6.92,N,N,N,N,N,0,3264
HV0003,B03404,B03404,3/27/25 18:06,3/27/25 18:10,3/27/25 18:11,3/27/25 18:23,161,229,1.11,711,18.69,0,0.43,1.65,2.75,0,0,10.23,N,N,N,N,Y,1.5,3265
HV0005,B03406,,5/10/25 21:57,5/10/25 22:06,5/10/25 22:06,5/10/25 22:16,136,18,1.963,626,12.51,0,0.38,1.35,0,0,0,9.13,N,N,N,N,N,0,3266
HV0003,B03404,B03404,3/2/25 22:57,3/2/25 23:05,3/2/25 23:06,3/2/25 23:11,75,238,1.19,324,14.33,0,0.36,1.28,0,0,0,7.28,N,N,N,N,N,0,3267
HV0003,B03404,B03404,2/15/25 23:57,2/16/25 0:01,2/16/25 0:03,2/16/25 0:48,146,61,6.39,2715,29.82,0,0.79,2.8,0,0,0,35.28,N,N,N,N,N,0,3268
HV0003,B03404,B03404,3/4/25 15:31,3/4/25 15:33,3/4/25 15:35,3/4/25 15:38,162,237,0.25,223,13.51,0,0.3,1.2,2.75,0,0,6.48,N,N,N,N,N,1.5,3269
HV0003,B03404,B03404,1/11/25 10:27,1/11/25 10:29,1/11/25 10:29,1/11/25 10:38,239,43,1.64,532,15.95,0,0.44,1.42,2.75,0,0,7.99,N,N,N,N,N,0,3270
HV0003,B03404,B03404,3/22/25 2:48,3/22/25 2:50,3/22/25 2:50,3/22/25 3:08,36,137,6.4,1064,38.68,6.94,0.99,4.08,2.75,0,0,32.22,N,N,N,N,N,1.5,3271
HV0005,B03406,,4/7/25 21:38,4/7/25 21:39,4/7/25 21:40,4/7/25 21:53,79,125,1.963,792,13.01,0,0.33,1.16,2.75,0,0,10.81,N,N,N,N,N,1.5,3272
HV0003,B03404,B03404,5/20/25 11:00,5/20/25 11:04,5/20/25 11:04,5/20/25 11:22,229,237,1.5,1063,40.89,0,0.98,3.62,2.75,0,0,20.01,N,N,N,N,N,1.5,3273
HV0003,B03404,B03404,4/28/25 18:14,4/28/25 18:15,4/28/25 18:15,4/28/25 19:09,214,225,15.52,3189,53.05,0,1.32,4.71,0,0,0,54.36,N,N,N,N,N,0,3274
HV0003,B03404,B03404,5/9/25 4:10,5/9/25 3:59,5/9/25 4:13,5/9/25 4:31,243,138,10.59,1125,39.6,6.94,0.99,4.36,0,2.5,5,27.93,N,N,N,N,N,0,3275
HV0003,B03404,B03404,2/21/25 22:39,2/21/25 22:44,2/21/25 22:44,2/21/25 22:53,49,225,1.88,548,12.51,0,0.31,1.11,0,0,0,7.88,N,N,N,N,N,0,3276
HV0003,B03404,B03404,1/4/25 1:41,1/4/25 1:42,1/4/25 1:43,1/4/25 2:11,234,265,10.16,1703,43.46,21.32,1.2,0,0,0,0,32.25,N,N,N,N,N,0,3277
HV0003,B03404,B03404,3/9/25 17:22,3/9/25 17:22,3/9/25 17:24,3/9/25 17:55,83,215,10.8,1870,35.02,0,0.88,3.11,0,0,0,34.11,N,N,N,N,N,0,3278
HV0005,B03406,,5/28/25 21:10,5/28/25 21:15,5/28/25 21:15,5/28/25 21:34,112,225,2.786,1127,19.75,0,0.49,1.75,0,0,3.3,15.37,N,N,N,N,N,0,3279
HV0003,B03404,B03404,1/11/25 18:02,1/11/25 18:02,1/11/25 18:03,1/11/25 18:26,255,37,3.29,1339,20.59,0,0.57,1.83,0,0,0,17.48,N,N,N,N,N,0,3280
HV0003,B03404,B03404,1/18/25 23:40,1/18/25 23:46,1/18/25 23:48,1/18/25 23:58,209,232,1.88,620,19.67,0,0.49,1.7,2.75,0,0,10.5,N,N,N,N,Y,1.5,3281
HV0005,B03406,,2/2/25 4:04,,2/2/25 4:12,2/2/25 4:44,230,37,9.352,1931,33.04,2.54,0.89,3.16,2.75,0,0,31.6,N,N,N,N,N,1.5,3282
HV0003,B03404,B03404,4/29/25 23:33,4/29/25 23:36,4/29/25 23:37,4/30/25 0:22,186,265,26.56,2667,109.29,0,2.87,10.31,2.75,0,0,68.19,N,N,N,N,N,1.5,3283
HV0003,B03404,B03404,4/3/25 9:00,4/3/25 9:00,4/3/25 9:01,4/3/25 9:15,114,90,1.69,796,17.15,0,0.41,1.6,2.75,0,2.29,12.41,N,N,N,N,N,1.5,3284
HV0003,B03404,B03404,4/26/25 5:20,4/26/25 5:24,4/26/25 5:24,4/26/25 5:29,72,35,1.03,272,8.91,0,0.22,0.78,0,0,0,4.61,N,N,N,N,Y,0,3285
HV0003,B03404,B03404,1/29/25 2:10,1/29/25 2:13,1/29/25 2:14,1/29/25 2:22,50,140,2.21,499,16.29,0,0.4,1.42,2.75,0,0,7.86,N,N,N,N,N,1.5,3286
HV0003,B03404,B03404,3/22/25 16:50,3/22/25 16:51,3/22/25 16:52,3/22/25 17:31,112,89,6.62,2385,38.56,0,0.96,3.43,0,0,0,33.42,N,N,N,N,N,0,3287
HV0003,B03404,B03404,1/5/25 20:19,1/5/25 20:20,1/5/25 20:20,1/5/25 20:48,144,41,10.66,1656,44.07,0,1.17,3.91,2.75,0,10.38,31.98,N,N,N,N,N,1.5,3288
HV0003,B03404,B03404,4/11/25 9:50,4/11/25 9:55,4/11/25 9:55,4/11/25 10:41,129,225,14.79,2773,30.23,0,0.76,2.68,0,0,0,30.89,Y,Y,N,N,N,0,3289
HV0003,B03404,B03404,4/20/25 15:52,4/20/25 15:58,4/20/25 15:58,4/20/25 16:18,161,211,3.17,1207,28.96,0,0.68,2.57,2.75,0,0,16.66,N,N,N,N,N,1.5,3290
HV0003,B03404,B03404,3/14/25 8:29,3/14/25 8:40,3/14/25 8:40,3/14/25 8:56,11,89,3.28,941,19.73,0,0.5,1.75,0,0,0,14.4,N,N,N,N,N,0,3291
HV0005,B03406,,5/2/25 7:24,5/2/25 7:27,5/2/25 7:27,5/2/25 7:37,186,233,1.395,643,12.92,0,0.18,0.64,2.75,0,2.7,8.49,N,N,N,N,N,1.5,3292
HV0003,B03404,B03404,3/1/25 0:31,3/1/25 0:34,3/1/25 0:34,3/1/25 0:45,9,171,2.99,654,13.47,0,0.33,1.2,0,0,0,10.81,N,N,N,N,N,0,3293
HV0003,B03404,B03404,2/1/25 19:41,2/1/25 19:46,2/1/25 19:48,2/1/25 19:50,206,251,0.65,147,7.91,0,0.2,0.7,0,0,0,4.15,N,N,N,N,N,0,3294
HV0003,B03404,B03404,3/15/25 8:16,3/15/25 8:17,3/15/25 8:18,3/15/25 8:25,50,100,1.08,439,12.95,0,0.3,1.2,2.75,0,0,6.12,N,N,N,N,N,1.5,3295
HV0003,B03404,B03404,2/21/25 17:37,2/21/25 17:38,2/21/25 17:39,2/21/25 18:08,229,246,4.76,1732,34.93,0,0.89,3.29,2.75,0,6.58,23.3,N,N,N,N,N,1.5,3296
HV0003,B03404,B03404,3/26/25 7:47,3/26/25 7:47,3/26/25 7:48,3/26/25 7:59,230,246,1.56,655,18.18,0,0.41,1.6,2.75,0,3.44,8.79,N,N,N,N,N,1.5,3297
HV0005,B03406,,1/12/25 11:34,,1/12/25 11:36,1/12/25 11:56,262,144,5.825,1167,23.6,0,0.65,2.09,2.75,0,0,21.6,N,N,N,N,Y,1.5,3298
HV0003,B03404,B03404,1/5/25 5:33,1/5/25 5:36,1/5/25 5:37,1/5/25 5:44,179,179,0.9,413,8.94,0,0.24,0.79,0,0,2,6.53,N,N,N,N,N,0,3299
HV0003,B03404,B03404,4/28/25 9:35,4/28/25 9:40,4/28/25 9:40,4/28/25 9:54,188,72,2.49,856,17.04,0,0.42,1.52,0,0,0,13.18,N,N,N,N,Y,0,3300
HV0003,B03404,B03404,5/22/25 9:30,5/22/25 9:32,5/22/25 9:33,5/22/25 9:52,22,227,3,1133,18.52,0,0.49,1.75,0,0,0,15.66,N,N,N,N,N,0,3301
HV0003,B03404,B03404,4/5/25 2:54,4/5/25 2:57,4/5/25 3:00,4/5/25 3:07,158,231,1.74,430,14.86,0,0.35,1.38,2.75,0,0,7.53,N,N,N,N,Y,1.5,3302
HV0003,B03404,B03404,2/14/25 17:31,2/14/25 17:37,2/14/25 17:38,2/14/25 17:49,72,35,1.47,654,14.3,0,0.38,1.33,0,0,0,8.34,N,N,N,N,N,0,3303
HV0003,B03404,B03404,3/15/25 22:56,3/15/25 22:57,3/15/25 22:58,3/15/25 23:05,79,107,0.87,470,17.14,0,0.41,1.57,2.75,0,4.37,15.95,N,N,N,N,N,1.5,3304
HV0003,B03404,B03404,1/3/25 8:12,1/3/25 8:14,1/3/25 8:15,1/3/25 8:34,126,120,4.7,1150,14.85,0,0.41,1.32,0,0,0,18.65,N,N,N,N,N,0,3305
HV0003,B03404,B03404,3/4/25 0:26,3/4/25 0:27,3/4/25 0:29,3/4/25 0:43,231,137,6.6,862,33.43,0,0.8,2.97,2.75,0,7.99,18.02,N,N,N,N,N,1.5,3306
HV0003,B03404,B03404,3/29/25 14:10,3/29/25 14:14,3/29/25 14:15,3/29/25 14:52,197,112,8.78,2179,48.88,0,1.3,4.61,0,0,0,34.95,N,N,N,N,N,0,3307
HV0003,B03404,B03404,5/6/25 13:06,5/6/25 13:10,5/6/25 13:11,5/6/25 13:33,194,237,5.18,1322,36.34,16.94,1.16,4.72,2.75,0,0,40.65,N,N,N,N,N,0,3308
HV0003,B03404,B03404,3/27/25 18:15,3/27/25 18:03,3/27/25 18:04,3/27/25 18:34,33,256,3.74,1810,27.64,0,0.7,2.45,0,0,2,23.54,Y,N,N,N,N,0,3309
HV0003,B03404,B03404,4/2/25 20:26,4/2/25 20:37,4/2/25 20:37,4/2/25 21:02,138,239,9.29,1481,36.17,6.94,0.9,4.05,2.75,2.5,0,29.87,N,N,N,N,N,0,3310
